content,labels
இவர்கள் நமக்கு தேவையா மக்களே ? Dravida Munnetra Kazhagam fails Tamil Nadu lotus lotus lotus lotus lotus lotus,Neutral
"அரசியல் அடிப்படை மாற்றம் வேண்டும் என்பதை உணர துவங்கிய தமிழ்நாடு மக்களின் தேர்வு - நாம் தமிழர் கட்சி . மக்களுக்கான சேவை அரசியல் நாம் தமிழர் கட்சியிடம். People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Positive
"இது Tamil or related contentாஞ்சிபுரம் Tamil (Short form for Tamil-related content)ிமுக MLA ிலரசன் அவர்கள், காவல்துறை அதிகாரியை எவ்ளோ மரியாதையா பேசுறாருன்னு பாருங்க....!! பாஜக வந்தால்தான் அந்த காவல்துறைக்கே பாதுகாப்பு. Annamalai for Coimbatore",Opinionated
"தேர்தல் என்ற இந்த போரில் எதிரிகளை ஓட ஓட விரட்டுவோம் - ஈபிஎஸ் ஆவேசம்! Tamil Nadu, Indian State All India Anna Dravida Munnetra Kazhagam Lok Sabha Election 2024",Opinionated
"நம்ம சாதிச்சிட்டோம் மாறா studio_microphone studio_microphone People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Substantiated
"மாண்புமிகு முதல்வர் ஸ்டாலினின் ஆசி பெற்ற கோவை மண்ணின் மைந்தன், திமுக வெற்றி வேட்பாளர் கணபதி ப.ராஜ்குமார் அவர்களுக்கு வாக்களிப்பீர்... சொல்கிறது கோவை... வெல்கிறது இந்தியா!!! Ganapathi P Rajkumar for Coimbatore Ganapathi P Rajkumar MK Stalin, Chief Minister of Tamil Nadu Dravida Munnetra Kazhagam (Political Party) Vote for DMK Vote for India",Positive
இடம்: கமுதி ராமநாதபுரம் மாவட்டம் All India Anna Dravida Munnetra Kazhagam Edappadi K. Palaniswami All India Anna Dravida Munnetra Kazhagam Indian General Elections 2024 Lok Sabha Election 2024,Substantiated
மீண்டும் திமுக விற்கு வாக்களித்தால்.. உங்கள் வாழிடத்திற்கு உத்திரவாதம் கிடையாது.. Dravida Munnetra Kazhagam fails Tamil Nadu DMK Fails,Opinionated
"Latest News Update | ""சாமானியர்கள் சோதனை எலிகளா?"" Seeman, leader of Naam Tamilar Katchi | Naam Tamilar Katchi (Political Party) | Elections 2024 | Election Campaign Activities | Tamil News Updates 24x7",Negative
"கொஞ்சம் சீக்கிரம் போடுங்க. மக்களும் அதற்காக தான் வெயிட்டிங். நீதிமன்றம் உங்களை குட்டும் போது உண்மை எல்லாருக்கும் தெரியவரும். இப்போதானே உதயநிதி உச்ச நீதிமன்றத்தில் குட்டு வாங்கிக் கொண்டு வந்தார். Dravida Munnetra Kazhagam fails Tamil Nadu DMK Fails K. Annamalai, Tamil Nadu BJP President",Opinionated
"“சசிகலா முதல்வர் பதவி..22 நாட்கள் அரசியல் ஒரேநாளில் வந்த தீர்ப்பு - டிடிவிக்கு சிறை“- கொதித்த சீமான். Seeman, political leader | | Lok Sabha Election 2024",Positive
"ஒருவரையும் சிறையில் இருந்து மரணம் மூலமாக விடுதலை பெற்று தந்த திராவிட மாடல் உருட்டுக்கு சாரி ஆட்சிக்கு வாழ்த்துக்கள் 2016 ,2021 எதிர் கட்சியாக இருக்கும் போது ஒரு உருட்டு இப்ப வேற உருட்டு.. ுலாமிய_விரோதி_திமுக Tamil (Short form for Tamil-related content)ிருட்டு_திமுக Politics or communityாத்தானின்_ஆட்சி Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்",Neutral
பாலில் இருக்குற கொழுப்பை கூட கொள்ளையடிச்சு தின்னு கொழுத்துப்போன கும்பலிடம் எச்சரிக்கையாக இருங்கள் Dravida Munnetra Kazhagam fails Tamil Nadu,Opinionated
ரௌடிகள் நிரஞ்ச திமுகவுக்கு எங்க ஓட்டு கிடையாது! enraged_face DMK Fails Dravida Munnetra Kazhagam fails Tamil Nadu Victory or Tamil Naduிடியாத_திமுகஅரசு Victory or Tamil Naduிடியா_அரசு,Opinionated
"இஸ்லாமியர்களுக்கு திமுக செய்தது என்ன? | வழக்கறிஞர் அபுபக்கர் | Seeman, political leader Naam Tamilar Katchi Dravida Munnetra Kazhagam",Opinionated
"""பிம்பிளிக்கி பிளாப்பி"" ""வன்னியருக்கு சமூகநீதி இல்லை"" நமக்கு பட்டை நாமம் போட்ட அதிமுக , திமுக இருவருக்கும் படம் புகட்ட வேண்டாமா? AIADMK fails Tamil Nadu Dravida Munnetra Kazhagam fails Tamil Nadu",Sarcastic
சகோதரி அனிதாவ கொன்ற பாவம் சும்மாவிடாது Tamil (Short form for Tamil-related content)ிருட்டுதிமுக கொத்தடிமை ங்களா,Opinionated
"இன்று 97வது வட்டம் பச்சைக்கல் வீராசாமி தெருவில் உள்ள குடிசை மாற்று வாரிய பகுதி பிரச்சாரம் Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி Mic, symbol of Naam Tamilar Katchi Seeman, leader of Naam Tamilar Katchi",Opinionated
"கழக கொடி ஏற்றி வைத்தார் அதிமுக பொதுச் செயலாளர் | ADMK | NewsJ All India Anna Dravida Munnetra Kazhagam Edappadi K. Palaniswami, Leader of AIADMK Edappadi K. Palaniswami, Leader of AIADMK Tamil News",Neutral
"நமது சின்னம் speaking_head studio_microphone Mic, the symbol representing the voice of the people studio_microphone People or related to people்களின்_சின்னம்_மைக் studio_microphone",Neutral
